date,o3_mean,date_num
2014-06-14,45.55458515283834,165
2014-06-15,44.177914110429384,166
2014-06-16,44.84991273996509,167
2014-06-17,43.35901926444832,168
2014-06-18,40.746956521739094,169
2014-06-19,41.963478260869444,170
2014-06-20,44.3141862489118,171
2014-06-21,43.407149084568296,172
2014-06-22,43.375218150087136,173
2014-06-23,44.23150565709293,174
2014-06-24,41.67562879444913,175
2014-06-25,39.57565217391293,176
2014-06-26,39.862728062554204,177
2014-06-27,40.56585788561519,178
2014-06-28,42.24456048738015,179
2014-06-29,41.383873794916695,180
2014-06-30,41.64024390243894,181
2014-07-01,43.53433098591534,182
2014-07-02,42.89727831431063,183
2014-07-03,42.75285839929625,184
2014-07-04,42.862555066079146,185
2014-07-05,45.65724381625424,186
2014-07-06,48.17683465959308,187
2014-07-07,48.0719929762948,188
2014-07-08,45.826923076922846,189
2014-07-09,43.832599118942554,190
2014-07-10,43.56502636203843,191
2014-07-11,46.55604203152356,192
2014-07-12,47.254609306408945,193
2014-07-13,44.20580474934021,194
2014-07-14,42.92267135325112,195
2014-07-15,38.025550660792845,196
2014-07-16,39.971756398940734,197
2014-07-17,41.987762237762176,198
2014-07-18,42.857142857142705,199
2014-07-19,42.77894736842085,200
2014-07-20,42.680176211453514,201
2014-07-21,43.67747589833468,202
2014-07-22,46.45183887915923,203
2014-07-23,42.839020122484534,204
2014-07-24,41.713035870516066,205
2014-07-25,46.60801393728208,206
2014-07-26,47.95004382120932,207
2014-07-27,42.92381786339741,208
2014-07-28,41.15061295971973,209
2014-07-29,40.28809106830112,210
2014-07-30,45.01660839160816,211
2014-07-31,47.90165361183612,212
2014-08-01,48.5613577023497,213
2014-08-02,47.071490845684195,214
2014-08-03,46.85113835376515,215
2014-08-04,48.85026269702257,216
2014-08-05,49.41783216783204,217
2014-08-06,47.13799126637541,218
2014-08-07,44.77622377622361,219
2014-08-08,44.0139737991265,220
2014-08-09,42.972949389179554,221
2014-08-10,42.92414995640791,222
2014-08-11,42.44045534150594,223
2014-08-12,38.46491228070173,224
2014-08-13,40.987751531058535,225
2014-08-14,42.436681222707286,226
2014-08-15,44.47299651567926,227
2014-08-16,45.30890052356009,228
2014-08-17,39.17703768624003,229
2014-08-18,40.142732049036674,230
2014-08-19,41.0208695652173,231
2014-08-20,41.02268760907491,232
2014-08-21,39.00522648083614,233
2014-08-22,39.53100436681217,234
2014-08-23,40.093613298337566,235
2014-08-24,41.003508771929596,236
2014-08-25,42.33391608391594,237
2014-08-26,44.93548387096763,238
2014-08-27,48.34031413612549,239
2014-08-28,45.41007819287554,240
2014-08-29,46.44608695652161,241
2014-08-30,43.433043478260736,242
2014-08-31,37.747386759581815,243
2014-09-01,37.82342657342659,244
2014-09-02,40.32667245873147,245
2014-09-03,42.88388214904657,246
2014-09-04,43.05821025195479,247
2014-09-05,41.87402258905295,248
2014-09-06,39.16230366492134,249
2014-09-07,38.999999999999936,250
2014-09-08,39.293193717277376,251
2014-09-09,38.56620209059217,252
2014-09-10,36.83812010443854,253
2014-09-11,35.27902946273822,254
2014-09-12,33.81873373807456,255
2014-09-13,33.57729257641924,256
2014-09-14,37.331004366812195,257
2014-09-15,37.00783972125426,258
2014-09-16,36.79843614248477,259
2014-09-17,39.147084421235746,260
2014-09-18,39.361665221162156,261
2014-09-19,40.135416666666565,262
2014-09-20,42.05574912891971,263
2014-09-21,38.149956408020834,264
2014-09-22,35.485664639443904,265
2014-09-23,39.160418482999034,266
2014-09-24,41.32375979112264,267
2014-09-25,39.62869565217381,268
2014-09-26,42.46040034812873,269
2014-09-27,42.540069686410895,270
2014-09-28,41.73780487804865,271
2014-09-29,38.565823888404395,272
2014-09-30,36.63336229365752,273
2014-10-01,38.02810077519371,274
2014-10-02,38.53719806763273,275
2014-10-03,38.344594594594525,276
2014-10-04,37.34075508228454,277
2014-10-05,41.20545277507303,278
2014-10-06,42.9058252427184,279
2014-10-07,41.71400966183557,280
2014-10-08,39.69913211186111,281
2014-10-09,36.13928914505286,282
2014-10-10,33.005758157389586,283
2014-10-11,34.52941176470585,284
2014-10-12,34.6818181818181,285
2014-10-13,33.79708737864066,286
2014-10-14,34.76015473887815,287
2014-10-15,33.89458413926498,288
2014-10-16,36.62099125364422,289
2014-10-17,40.16780487804867,290
2014-10-18,37.62977473065609,291
2014-10-19,38.607669616519104,292
2014-10-20,38.03349753694574,293
2014-10-21,37.55358898721717,294
2014-10-22,36.65384615384603,295
2014-10-23,37.15384615384612,296
2014-10-24,40.17751479289932,297
2014-10-25,43.883514313918994,298
2014-10-26,42.1980198019801,299
2014-10-27,41.106361829025694,300
2014-10-28,39.05605605605594,301
2014-10-29,34.79561316051843,302
2014-10-30,34.035856573705146,303
2014-10-31,32.89810189810185,304
2014-11-01,33.51872399445215,305
2014-11-02,36.9916434540391,306
2014-11-03,37.23162274618588,307
2014-11-04,35.96522948539634,308
2014-11-05,32.60251046025104,309
2014-11-06,32.9509803921568,310
2014-11-07,34.65966386554623,311
2014-11-08,35.805049088359084,312
2014-11-09,36.49789621318374,313
2014-11-10,38.47478991596644,314
2014-11-11,35.154711673699,315
2014-11-12,32.05477528089881,316
2014-11-13,29.349295774647832,317
2014-11-14,29.561797752808847,318
2014-11-15,33.4950495049505,319
2014-11-16,32.654008438818536,320
2014-11-17,31.973239436619743,321
2014-11-18,32.39743589743594,322
2014-11-19,32.98995695839311,323
2014-11-20,32.545193687231,324
2014-11-21,33.27650429799428,325
2014-11-22,33.50214592274679,326
2014-11-23,33.51502145922752,327
2014-11-24,31.054441260745016,328
2014-11-25,28.511461318051545,329
2014-11-26,27.93515850144093,330
2014-11-27,31.61327561327555,331
2014-11-28,34.321273516642584,332
2014-11-29,34.55393586005832,333
2014-11-30,31.455732946299005,334
2014-12-01,26.857562408223185,335
2014-12-02,23.434782608695603,336
2014-12-03,24.00437317784254,337
2014-12-04,25.043923865300123,338
2014-12-05,22.48613138686126,339
2014-12-06,26.52855051244502,340
2014-12-07,27.746705710102443,341
2014-12-08,24.937590711175538,342
2014-12-09,25.960583941605826,343
2014-12-10,26.73071324599704,344
2014-12-11,30.107246376811567,345
2014-12-12,30.03918722786648,346
2014-12-13,31.781341107871715,347
2014-12-14,30.105109489051095,348
2014-12-15,27.76308139534882,349
2014-12-16,25.048175182481724,350
2014-12-17,25.824561403508746,351
2014-12-18,24.762114537444926,352
2014-12-19,26.17956204379561,353
2014-12-20,26.499999999999936,354
2014-12-21,26.623718887262044,355
2014-12-22,24.906569343065655,356
2014-12-23,25.579100145137865,357
2014-12-24,28.179039301310024,358
2014-12-25,32.8454810495627,359
2014-12-26,29.383941605839336,360
2014-12-27,27.61426491994172,361
2014-12-28,26.39592430858804,362
2014-12-29,26.550218340611362,363
2014-12-30,27.98985507246373,364
2014-12-31,27.98984034833084,365
2015-01-01,28.508100147275446,366
2015-01-02,25.814705882352904,367
2015-01-03,25.545857988165626,368
2015-01-04,28.784342688330838,369
2015-01-05,28.92930780559645,370
2015-01-06,27.887573964496998,371
2015-01-07,29.961481481481503,372
2015-01-08,28.597037037037033,373
2015-01-09,27.55473372781063,374
2015-01-10,28.678041543026648,375
2015-01-11,26.30746268656717,376
2015-01-12,24.814264487369954,377
2015-01-13,26.736296296296292,378
2015-01-14,23.904129793510307,379
2015-01-15,25.332348596750325,380
2015-01-16,30.421207658321062,381
2015-01-17,33.100443131462384,382
2015-01-18,31.68249258160239,383
2015-01-19,31.433681073025333,384
2015-01-20,30.42370370370368,385
2015-01-21,30.986587183308515,386
2015-01-22,29.425185185185175,387
2015-01-23,28.137573964497054,388
2015-01-24,30.514792899408313,389
2015-01-25,32.60207100591716,390
2015-01-26,29.40855457227137,391
2015-01-27,32.54505169867066,392
2015-01-28,33.33087149187593,393
2015-01-29,30.84933530280651,394
2015-01-30,30.146666666666675,395
2015-01-31,32.0782865583456,396
2015-02-01,32.33087149187592,397
2015-02-02,32.46222222222225,398
2015-02-03,31.108983799705445,399
2015-02-04,30.481536189069402,400
2015-02-05,31.772659732540884,401
2015-02-06,33.273264401772536,402
2015-02-07,34.5553914327917,403
2015-02-08,35.52437223042841,404
2015-02-09,33.90976331360949,405
2015-02-10,35.23111111111113,406
2015-02-11,36.01622418879057,407
2015-02-12,36.377581120944,408
2015-02-13,37.7581120943953,409
2015-02-14,40.60118168389956,410
2015-02-15,40.019259259259336,411
2015-02-16,37.80746268656716,412
2015-02-17,37.18573551263004,413
2015-02-18,37.86924219910855,414
2015-02-19,37.94126284875189,415
2015-02-20,36.97496318114881,416
2015-02-21,37.359351988217995,417
2015-02-22,35.581979320531794,418
2015-02-23,34.675953079178896,419
2015-02-24,35.239825581395344,420
2015-02-25,36.86830680173667,421
2015-02-26,37.22463768115944,422
2015-02-27,37.46142649199421,423
2015-02-28,37.07354838709686,424
2015-03-01,34.216774193548424,425
2015-03-02,34.606641123882476,426
2015-03-03,31.472611464968146,427
2015-03-04,34.8533163265306,428
2015-03-05,39.292307692307716,429
2015-03-06,41.30191082802555,430
2015-03-07,46.131377551020265,431
2015-03-08,46.163473818646075,432
2015-03-09,42.43295019157079,433
2015-03-10,37.81771501925534,434
2015-03-11,38.81170483460558,435
2015-03-12,40.83439490445861,436
2015-03-13,39.26169405815428,437
2015-03-14,40.69581749049429,438
2015-03-15,44.24904701397724,439
2015-03-16,45.610899873257246,440
2015-03-17,43.38965952080711,441
2015-03-18,42.55764411027575,442
2015-03-19,39.919899874843615,443
2015-03-20,39.43036386449184,444
2015-03-21,41.05037783375324,445
2015-03-22,41.16498740554163,446
2015-03-23,41.72544080604534,447
2015-03-24,41.1795511221945,448
2015-03-25,40.46201743462013,449
2015-03-26,38.36900369003689,450
2015-03-27,41.508557457212774,451
2015-03-28,46.38329238329241,452
2015-03-29,48.051533742331145,453
2015-03-30,46.4987775061124,454
2015-03-31,41.90589353612164,455
2015-04-01,47.950184501844774,456
2015-04-02,45.0986175115205,457
2015-04-03,42.583333333333144,458
2015-04-04,45.641143911438974,459
2015-04-05,45.71560480147726,460
2015-04-06,42.398165137614576,461
2015-04-07,37.75183823529411,462
2015-04-08,38.26146788990821,463
2015-04-09,38.97798165137611,464
2015-04-10,42.634457611668076,465
2015-04-11,47.50821167883185,466
2015-04-12,46.790484903934,467
2015-04-13,45.97260273972584,468
2015-04-14,43.69799270072968,469
2015-04-15,46.21134492223213,470
2015-04-16,44.76675849403093,471
2015-04-17,46.53600729261602,472
2015-04-18,50.181152790484774,473
2015-04-19,46.68161024702636,474
2015-04-20,44.88127853881257,475
2015-04-21,46.52463503649624,476
2015-04-22,46.92837465564717,477
2015-04-23,44.623400365630445,478
2015-04-24,45.63354603463983,479
2015-04-25,42.04113345521007,480
2015-04-26,42.526170798897894,481
2015-04-27,44.025641025640766,482
2015-04-28,47.54361799816327,483
2015-04-29,51.64010989010966,484
2015-04-30,50.57499999999982,485
2015-05-01,51.79732142857126,486
2015-05-02,56.31071428571407,487
2015-05-03,56.23903312444037,488
2015-05-04,54.62455197132599,489
2015-05-05,50.786034019695435,490
2015-05-06,50.06155218554834,491
2015-05-07,51.89501779359416,492
2015-05-08,49.90925266903911,493
2015-05-09,44.85919282511205,494
2015-05-10,42.91129032258049,495
2015-05-11,44.05793226381449,496
2015-05-12,45.66755319148917,497
2015-05-13,44.837477797513166,498
2015-05-14,45.307282415630425,499
2015-05-15,44.19661921708176,500
2015-05-16,41.661620658949076,501
2015-05-17,41.29732142857127,502
2015-05-18,40.75244010647721,503
2015-05-19,40.64330079858026,504
2015-05-20,41.394128113878914,505
2015-05-21,42.80728241563042,506
2015-05-22,46.98058252427166,507
2015-05-23,49.99822852081479,508
2015-05-24,49.2987588652481,509
2015-05-25,45.040961709705954,510
2015-05-26,44.46595932802807,511
2015-05-27,46.40586145648293,512
2015-05-28,48.794300979518916,513
2015-05-29,46.69626998223784,514
2015-05-30,42.136524822694895,515
2015-05-31,38.8918439716311,516
2015-06-01,38.44924977934681,517
2015-06-02,39.61111111111102,518
2015-06-03,43.30132158590305,519
2015-06-04,45.87598944591016,520
2015-06-05,46.840630472854464,521
2015-06-06,49.18261633011399,522
2015-06-07,51.186725663716615,523
2015-06-08,50.98333333333318,524
2015-06-09,50.39561403508757,525
2015-06-10,51.848827106863475,526
2015-06-11,50.20564872021174,527
2015-06-12,44.861013986013916,528
2015-06-13,41.35403726708066,529
2015-06-14,40.37221727515576,530
2015-06-15,39.32418069087683,531
2015-06-16,41.55172413793092,532
2015-06-17,42.75862068965502,533
2015-06-18,43.430837004405184,534
2015-06-19,43.500880281690065,535
2015-06-20,42.55026455026459,536
2015-06-21,42.997335701598544,537
2015-06-22,44.86069210292803,538
2015-06-23,45.28686327077731,539
2015-06-24,47.247330960853894,540
2015-06-25,47.15173025732014,541
2015-06-26,46.35752212389367,542
2015-06-27,41.95559502664277,543
2015-06-28,43.63345195729524,544
2015-06-29,45.302304964538905,545
2015-06-30,46.11337466784749,546
2015-07-01,44.81155555555549,547
2015-07-02,41.95026642984008,548
2015-07-03,44.928762243989276,549
2015-07-04,44.142857142857025,550
2015-07-05,43.29616413916133,551
2015-07-06,41.47589285714274,552
2015-07-07,37.29144385026731,553
2015-07-08,34.39273049645389,554
2015-07-09,36.586879432624144,555
2015-07-10,39.98323036187109,556
2015-07-11,41.79273693534091,557
2015-07-12,42.471162377994574,558
2015-07-13,43.2808888888887,559
2015-07-14,41.96113074204932,560
2015-07-15,40.99116607773838,561
2015-07-16,44.82700794351266,562
2015-07-17,45.810283687943006,563
2015-07-18,42.09723461195349,564
2015-07-19,40.95896520963414,565
2015-07-20,41.36865538735518,566
2015-07-21,39.8015873015872,567
2015-07-22,39.75399644760206,568
2015-07-23,41.80123674911653,569
2015-07-24,45.013286093888276,570
2015-07-25,46.21415929203533,571
2015-07-26,44.03647686832727,572
2015-07-27,45.32088888888882,573
2015-07-28,47.444937833037194,574
2015-07-29,47.69999999999987,575
2015-07-30,46.8174603174602,576
2015-07-31,47.49956024626189,577
2015-08-01,48.2293497363795,578
2015-08-02,48.7954144620809,579
2015-08-03,49.012334801762016,580
2015-08-04,45.69726390114726,581
2015-08-05,43.46954986760801,582
2015-08-06,38.987599645704094,583
2015-08-07,41.250883392225994,584
2015-08-08,42.39629302736089,585
2015-08-09,42.830673758865125,586
2015-08-10,41.888790820829534,587
2015-08-11,40.33098591549279,588
2015-08-12,41.492932862190756,589
2015-08-13,46.14121800529556,590
2015-08-14,49.542806707855085,591
2015-08-15,52.90421792618621,592
2015-08-16,50.80404217926174,593
2015-08-17,48.55884917175228,594
2015-08-18,44.69973661106221,595
2015-08-19,40.286842105263084,596
2015-08-20,39.64024390243888,597
2015-08-21,45.33824804856874,598
2015-08-22,45.622026431717934,599
2015-08-23,42.2022867194371,600
2015-08-24,44.585814360770414,601
2015-08-25,44.0122699386502,602
2015-08-26,44.5074235807859,603
2015-08-27,45.73316283034944,604
2015-08-28,47.84713919726717,605
2015-08-29,46.622707423580636,606
2015-08-30,45.90228873239419,607
2015-08-31,46.418054338299655,608
2015-09-01,48.24300699300687,609
2015-09-02,48.001749781277226,610
2015-09-03,46.60087719298231,611
2015-09-04,45.4750219106045,612
2015-09-05,43.043286219081125,613
2015-09-06,44.842894969108436,614
2015-09-07,44.786914235189855,615
2015-09-08,44.74978050921856,616
2015-09-09,40.92738407699028,617
2015-09-10,39.135371179039254,618
2015-09-11,39.28846153846149,619
2015-09-12,37.29613356766251,620
2015-09-13,39.586267605633694,621
2015-09-14,41.960422163588284,622
2015-09-15,43.40332458442677,623
2015-09-16,45.7185314685313,624
2015-09-17,47.545851528384084,625
2015-09-18,47.54338299737061,626
2015-09-19,45.226117440841186,627
2015-09-20,42.87150349650342,628
2015-09-21,40.420503909643756,629
2015-09-22,42.15418118466892,630
2015-09-23,48.01127493495211,631
2015-09-24,49.23846823324616,632
2015-09-25,45.44115082824747,633
2015-09-26,42.8828671328669,634
2015-09-27,37.84063047285457,635
2015-09-28,35.595633187772975,636
2015-09-29,32.77583187390539,637
2015-09-30,33.66520595968445,638
2015-10-01,31.788704965920115,639
2015-10-02,31.26479146459738,640
2015-10-03,30.892233009708665,641
2015-10-04,29.9785992217898,642
2015-10-05,31.66634241245131,643
2015-10-06,36.745401742497535,644
2015-10-07,41.10831721470005,645
2015-10-08,43.28626692456471,646
2015-10-09,38.008704061895436,647
2015-10-10,37.580019398641994,648
2015-10-11,43.54182879377423,649
2015-10-12,44.02623906705525,650
2015-10-13,39.14854368932028,651
2015-10-14,38.766698935140276,652
2015-10-15,42.305905130687236,653
2015-10-16,40.03219512195121,654
2015-10-17,38.08047105004897,655
2015-10-18,38.228346456692854,656
2015-10-19,40.05309734513262,657
2015-10-20,41.23448275862057,658
2015-10-21,40.32312252964413,659
2015-10-22,39.354806739345825,660
2015-10-23,36.46942800788953,661
2015-10-24,34.39546351084807,662
2015-10-25,32.48517786561261,663
2015-10-26,33.30495049504947,664
2015-10-27,29.968222442899638,665
2015-10-28,31.961271102283938,666
2015-10-29,34.31349206349202,667
2015-10-30,31.829195630585843,668
2015-10-31,31.59167492566889,669
2015-11-01,33.2630890052356,670
2015-11-02,31.361788617886152,671
2015-11-03,32.375170532060054,672
2015-11-04,33.56611570247935,673
2015-11-05,30.49098474341188,674
2015-11-06,29.98333333333327,675
2015-11-07,32.70498614958443,676
2015-11-08,35.326842837274015,677
2015-11-09,33.009722222222244,678
2015-11-10,33.05742296918765,679
2015-11-11,33.55477528089888,680
2015-11-12,33.13566433566428,681
2015-11-13,34.15782122905026,682
2015-11-14,36.58263305322135,683
2015-11-15,37.39215686274513,684
2015-11-16,34.18092566619914,685
2015-11-17,32.45161290322584,686
2015-11-18,32.219887955182074,687
2015-11-19,32.47464788732397,688
2015-11-20,34.41514726507716,689
2015-11-21,33.81460674157306,690
2015-11-22,34.18679775280904,691
2015-11-23,33.974930362117014,692
2015-11-24,34.67737430167594,693
2015-11-25,33.40000000000001,694
2015-11-26,33.729050279329684,695
2015-11-27,31.244039270687225,696
2015-11-28,27.446002805049098,697
2015-11-29,27.76503496503492,698
2015-11-30,26.34405594405591,699
2015-12-01,25.03239436619715,700
2015-12-02,26.348804500703206,701
2015-12-03,29.27221438645976,702
2015-12-04,28.816901408450672,703
2015-12-05,29.45007032348801,704
2015-12-06,30.197461212976073,705
2015-12-07,29.600846262341317,706
2015-12-08,29.715492957746484,707
2015-12-09,29.88152327221441,708
2015-12-10,32.2966101694915,709
2015-12-11,31.125177809388312,710
2015-12-12,29.025714285714272,711
2015-12-13,31.04422253922966,712
2015-12-14,31.76944837340879,713
2015-12-15,28.10921985815599,714
2015-12-16,26.483002832861175,715
2015-12-17,25.939265536723106,716
2015-12-18,29.34702549575064,717
2015-12-19,31.40141843971632,718
2015-12-20,32.23076923076918,719
2015-12-21,28.774011299435017,720
2015-12-22,26.88243626062317,721
2015-12-23,28.35704125177811,722
2015-12-24,28.767142857142822,723
2015-12-25,29.56160458452715,724
2015-12-26,28.69727403156377,725
2015-12-27,28.264663805436278,726
2015-12-28,29.168091168091095,727
2015-12-29,27.400284900284856,728
2015-12-30,25.614613180515704,729
2015-12-31,28.828571428571355,730
2016-01-01,31.832857142857144,731
2016-01-02,30.804285714285697,732
2016-01-03,32.11015736766807,733
2016-01-04,31.218884120171676,734
2016-01-05,30.07204610951002,735
2016-01-06,29.820549927641096,736
2016-01-07,28.184861717612755,737
2016-01-08,26.61705202312135,738
2016-01-09,29.573699421965266,739
2016-01-10,32.40058055152392,740
2016-01-11,30.609510086455305,741
2016-01-12,32.18731988472623,742
2016-01-13,33.38395415472779,743
2016-01-14,32.91428571428571,744
2016-01-15,31.95702005730658,745
2016-01-16,33.03873744619797,746
2016-01-17,32.84527220630368,747
2016-01-18,31.50432276657062,748
2016-01-19,31.914407988587744,749
2016-01-20,30.22079772079769,750
2016-01-21,31.862215909090878,751
2016-01-22,33.23305084745766,752
2016-01-23,34.57284299858559,753
2016-01-24,37.081920903954845,754
2016-01-25,34.328147100424346,755
2016-01-26,32.587570621468906,756
2016-01-27,30.572842998585582,757
2016-01-28,30.365056818181817,758
2016-01-29,34.925035360678905,759
2016-01-30,37.38297872340432,760
2016-01-31,37.87500000000001,761
2016-02-01,34.85571428571433,762
2016-02-02,34.109686609686655,763
2016-02-03,33.997155049786656,764
2016-02-04,34.126939351198935,765
2016-02-05,36.655807365439145,766
2016-02-06,37.49152542372883,767
2016-02-07,40.07637906647816,768
2016-02-08,38.36804564907288,769
2016-02-09,35.829787234042556,770
2016-02-10,36.44159544159545,771
2016-02-11,38.76210826210833,772
2016-02-12,38.814710042432864,773
2016-02-13,41.083687943262476,774
2016-02-14,37.76068376068375,775
2016-02-15,34.26884779516357,776
2016-02-16,37.26271186440679,777
2016-02-17,37.679830747531774,778
2016-02-18,40.652542372881385,779
2016-02-19,40.575842696629294,780
2016-02-20,40.26123595505623,781
2016-02-21,37.82957746478877,782
2016-02-22,37.00141043723552,783
2016-02-23,37.365682137834106,784
2016-02-24,39.20365168539334,785
2016-02-25,40.66338028169018,786
2016-02-26,42.30264993026513,787
2016-02-27,45.023709902371024,788
2016-02-28,46.177374301676004,789
2016-02-29,40.205992509363384,790
2016-03-01,42.234782608695696,791
2016-03-02,41.068069306930745,792
2016-03-03,38.61633663366346,793
2016-03-04,38.776818742293486,794
2016-03-05,41.167701863354054,795
2016-03-06,42.593788819875755,796
2016-03-07,41.57336621454996,797
2016-03-08,41.705882352941124,798
2016-03-09,41.286240786240704,799
2016-03-10,37.658476658476644,800
2016-03-11,37.486519607843135,801
2016-03-12,39.20122699386503,802
2016-03-13,40.60960591133012,803
2016-03-14,41.50246305418722,804
2016-03-15,41.59459459459451,805
2016-03-16,42.17279411764703,806
2016-03-17,43.52503052503052,807
2016-03-18,42.077575757575744,808
2016-03-19,41.52242424242431,809
2016-03-20,42.01703163017032,810
2016-03-21,43.731143552311416,811
2016-03-22,46.83030303030288,812
2016-03-23,44.63702801461627,813
2016-03-24,43.40556900726389,814
2016-03-25,43.006075334143354,815
2016-03-26,43.00730816077947,816
2016-03-27,40.517661388550614,817
2016-03-28,42.26303030303029,818
2016-03-29,43.13630880579009,819
2016-03-30,42.71514423076925,820
2016-03-31,39.29895931882678,821
2016-04-01,39.9548802946592,822
